Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Project,Acct,Qtr,
80,Meriden,0000000080,001,00,1,,12060-20858-84131-2018-170002-,45240.0000,1/23/2018,Title II-Part A Teachers,CM_SDE_FEB2018_00006_2018023,2018/01/23 #: CM_SDE_FEB2018_00006_2018023,01/23/2018,12060-20858-84131-2018,80,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20858-84131-2018-170002-,96000.0000,2/21/2018,Title II-Part A Teachers,CM_SDE_MAR2018_00007_2018052,2018/02/21 #: CM_SDE_MAR2018_00007_2018052,02/21/2018,12060-20858-84131-2018,80,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20858-84131-2018-170002-,36000.0000,3/19/2018,Title II-Part A Teachers,CM_SDE_APR2018_00007_2018078,2018/03/19 #: CM_SDE_APR2018_00007_2018078,03/19/2018,12060-20858-84131-2018,80,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20858-84131-2018-170002-,33500.0000,4/23/2018,Title II-Part A Teachers,CM_SDE_MAY2018_00008_2018113,2018/04/23 #: CM_SDE_MAY2018_00008_2018113,04/23/2018,12060-20858-84131-2018,80,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20858-84131-2018-170002-,48750.0000,5/18/2018,Title II-Part A Teachers,CM_SDE_JUN2018_00009_2018138,2018/05/18 #: CM_SDE_JUN2018_00009_2018138,05/18/2018,12060-20858-84131-2018,80,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,12500.0000,11/21/2017,21st Century Community Learning Centers,CM_SDE_DEC2017_00025_2017325,2017/11/21 #: CM_SDE_DEC2017_00025_2017325,11/21/2017,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,17200.0000,12/20/2017,21st Century Community Learning Centers,CM_SDE_JAN2018_00006_2017354,2017/12/20 #: CM_SDE_JAN2018_00006_2017354,12/20/2017,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,5800.0000,1/23/2018,21st Century Community Learning Centers,CM_SDE_FEB2018_00007_2018023,2018/01/23 #: CM_SDE_FEB2018_00007_2018023,01/23/2018,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,7800.0000,2/21/2018,21st Century Community Learning Centers,CM_SDE_MAR2018_00008_2018052,2018/02/21 #: CM_SDE_MAR2018_00008_2018052,02/21/2018,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,3400.0000,3/19/2018,21st Century Community Learning Centers,CM_SDE_APR2018_00008_2018078,2018/03/19 #: CM_SDE_APR2018_00008_2018078,03/19/2018,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,6300.0000,4/23/2018,21st Century Community Learning Centers,CM_SDE_MAY2018_00009_2018113,2018/04/23 #: CM_SDE_MAY2018_00009_2018113,04/23/2018,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,17000.0000,5/18/2018,21st Century Community Learning Centers,CM_SDE_JUN2018_00010_2018138,2018/05/18 #: CM_SDE_JUN2018_00010_2018138,05/18/2018,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20863-84131-2018-170003-,13900.0000,6/14/2018,21st Century Community Learning Centers,CM_SDE_JUN2018_00002_2018164,2018/06/14 #: CM_SDE_JUN2018_00002_2018164,06/14/2018,12060-20863-84131-2018,80,12060-20863-84131-170003,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2017-170002-,12000.0000,9/22/2017,Title III Part A English Lang. Acquis.,CM_SDE_OCT2017_00003_2017265,2017/09/22 #: CM_SDE_OCT2017_00003_2017265,09/22/2017,12060-20868-82075-2017,80,12060-20868-82075-170002,SDE000000000002,55050,QE-1 09/30,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2017-170002-,26500.0000,10/23/2017,Title III Part A English Lang. Acquis.,CM_SDE_NOV2017_00003_2017296,2017/10/23 #: CM_SDE_NOV2017_00003_2017296,10/23/2017,12060-20868-82075-2017,80,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2017-170002-,13362.0000,11/21/2017,Title III Part A English Lang. Acquis.,CM_SDE_DEC2017_00003_2017325,2017/11/21 #: CM_SDE_DEC2017_00003_2017325,11/21/2017,12060-20868-82075-2017,80,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,14000.0000,12/20/2017,Title III Part A English Lang. Acquis.,CM_SDE_JAN2018_00007_2017354,2017/12/20 #: CM_SDE_JAN2018_00007_2017354,12/20/2017,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,21941.0000,1/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_FEB2018_00009_2018023,2018/01/23 #: CM_SDE_FEB2018_00009_2018023,01/23/2018,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,26059.0000,2/21/2018,Title III Part A English Lang. Acquis.,CM_SDE_MAR2018_00009_2018052,2018/02/21 #: CM_SDE_MAR2018_00009_2018052,02/21/2018,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,11000.0000,3/19/2018,Title III Part A English Lang. Acquis.,CM_SDE_APR2018_00009_2018078,2018/03/19 #: CM_SDE_APR2018_00009_2018078,03/19/2018,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,14500.0000,4/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_MAY2018_00010_2018113,2018/04/23 #: CM_SDE_MAY2018_00010_2018113,04/23/2018,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,16600.0000,5/18/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00011_2018138,2018/05/18 #: CM_SDE_JUN2018_00011_2018138,05/18/2018,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20868-82075-2018-170002-,2800.0000,6/14/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00003_2018164,2018/06/14 #: CM_SDE_JUN2018_00003_2018164,06/14/2018,12060-20868-82075-2018,80,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2017-170002-,3425.0000,7/25/2017,Immigrant & Youth Education Program,CM_SDE_AUG2017_00001_2017206,2017/07/25 #: CM_SDE_AUG2017_00001_2017206,07/25/2017,12060-20868-82076-2017,80,12060-20868-82076-170002,SDE000000000002,55050,QE-1 09/30,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2017-170002-,7275.0000,10/23/2017,Immigrant & Youth Education Program,CM_SDE_NOV2017_00004_2017296,2017/10/23 #: CM_SDE_NOV2017_00004_2017296,10/23/2017,12060-20868-82076-2017,80,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2017-170002-,2050.0000,11/21/2017,Immigrant & Youth Education Program,CM_SDE_DEC2017_00004_2017325,2017/11/21 #: CM_SDE_DEC2017_00004_2017325,11/21/2017,12060-20868-82076-2017,80,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2017-170002-,3294.0000,1/23/2018,Immigrant & Youth Education Program,CM_SDE_FEB2018_00008_2018023,2018/01/23 #: CM_SDE_FEB2018_00008_2018023,01/23/2018,12060-20868-82076-2017,80,12060-20868-82076-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2018-170002-,2640.0000,2/21/2018,Immigrant & Youth Education Program,CM_SDE_MAR2018_00010_2018052,2018/02/21 #: CM_SDE_MAR2018_00010_2018052,02/21/2018,12060-20868-82076-2018,80,12060-20868-82076-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2018-170002-,2710.0000,3/19/2018,Immigrant & Youth Education Program,CM_SDE_APR2018_00010_2018078,2018/03/19 #: CM_SDE_APR2018_00010_2018078,03/19/2018,12060-20868-82076-2018,80,12060-20868-82076-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20868-82076-2018-170002-,5525.0000,5/18/2018,Immigrant & Youth Education Program,CM_SDE_JUN2018_00012_2018138,2018/05/18 #: CM_SDE_JUN2018_00012_2018138,05/18/2018,12060-20868-82076-2018,80,12060-20868-82076-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2017-170002-,28466.0000,8/23/2017,IDEA-Part B  Section 611,CM_SDE_SEP2017_00003_2017235,2017/08/23 #: CM_SDE_SEP2017_00003_2017235,08/23/2017,12060-20977-82032-2017,80,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2017-170002-,8427.0000,9/22/2017,IDEA-Part B  Section 611,CM_SDE_OCT2017_00004_2017265,2017/09/22 #: CM_SDE_OCT2017_00004_2017265,09/22/2017,12060-20977-82032-2017,80,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,130000.0000,9/22/2017,IDEA-Part B  Section 611,CM_SDE_OCT2017_00005_2017265,2017/09/22 #: CM_SDE_OCT2017_00005_2017265,09/22/2017,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,324000.0000,10/23/2017,IDEA-Part B  Section 611,CM_SDE_NOV2017_00005_2017296,2017/10/23 #: CM_SDE_NOV2017_00005_2017296,10/23/2017,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,172500.0000,11/21/2017,IDEA-Part B  Section 611,CM_SDE_DEC2017_00005_2017325,2017/11/21 #: CM_SDE_DEC2017_00005_2017325,11/21/2017,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,169500.0000,12/20/2017,IDEA-Part B  Section 611,CM_SDE_JAN2018_00008_2017354,2017/12/20 #: CM_SDE_JAN2018_00008_2017354,12/20/2017,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,196500.0000,1/23/2018,IDEA-Part B  Section 611,CM_SDE_FEB2018_00010_2018023,2018/01/23 #: CM_SDE_FEB2018_00010_2018023,01/23/2018,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,469500.0000,2/21/2018,IDEA-Part B  Section 611,CM_SDE_MAR2018_00011_2018052,2018/02/21 #: CM_SDE_MAR2018_00011_2018052,02/21/2018,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,201000.0000,3/19/2018,IDEA-Part B  Section 611,CM_SDE_APR2018_00011_2018078,2018/03/19 #: CM_SDE_APR2018_00011_2018078,03/19/2018,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,221000.0000,4/23/2018,IDEA-Part B  Section 611,CM_SDE_MAY2018_00011_2018113,2018/04/23 #: CM_SDE_MAY2018_00011_2018113,04/23/2018,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20977-82032-2018-170002-,266000.0000,5/18/2018,IDEA-Part B  Section 611,CM_SDE_JUN2018_00013_2018138,2018/05/18 #: CM_SDE_JUN2018_00013_2018138,05/18/2018,12060-20977-82032-2018,80,12060-20977-82032-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,9800.0000,9/22/2017,IDEA- Part B- Section 619,CM_SDE_OCT2017_00006_2017265,2017/09/22 #: CM_SDE_OCT2017_00006_2017265,09/22/2017,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-1 09/30,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,4150.0000,10/23/2017,IDEA- Part B- Section 619,CM_SDE_NOV2017_00006_2017296,2017/10/23 #: CM_SDE_NOV2017_00006_2017296,10/23/2017,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,7850.0000,12/20/2017,IDEA- Part B- Section 619,CM_SDE_JAN2018_00009_2017354,2017/12/20 #: CM_SDE_JAN2018_00009_2017354,12/20/2017,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,4400.0000,1/23/2018,IDEA- Part B- Section 619,CM_SDE_FEB2018_00011_2018023,2018/01/23 #: CM_SDE_FEB2018_00011_2018023,01/23/2018,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,14900.0000,2/21/2018,IDEA- Part B- Section 619,CM_SDE_MAR2018_00012_2018052,2018/02/21 #: CM_SDE_MAR2018_00012_2018052,02/21/2018,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,5900.0000,3/19/2018,IDEA- Part B- Section 619,CM_SDE_APR2018_00012_2018078,2018/03/19 #: CM_SDE_APR2018_00012_2018078,03/19/2018,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,5700.0000,4/23/2018,IDEA- Part B- Section 619,CM_SDE_MAY2018_00012_2018113,2018/04/23 #: CM_SDE_MAY2018_00012_2018113,04/23/2018,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-20983-82032-2018-170002-,11300.0000,5/18/2018,IDEA- Part B- Section 619,CM_SDE_JUN2018_00014_2018138,2018/05/18 #: CM_SDE_JUN2018_00014_2018138,05/18/2018,12060-20983-82032-2018,80,12060-20983-82032-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2017-      -,10175.4800,7/17/2017,Fresh Fruit and Veg,FFVP_PUB_01-052017-2017198,2017/07/17 #: FFVP_PUB_01-052017-2017198,07/17/2017,12060-22051-82079-2017,80,12060-22051-82079-      ,SDE000000000002,55070,QE-1 09/30,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2017-      -,4894.0600,8/31/2017,Fresh Fruit and Veg,FFVP_PUB_01-062017-2017243,2017/08/31 #: FFVP_PUB_01-062017-2017243,08/31/2017,12060-22051-82079-2017,80,12060-22051-82079-      ,SDE000000000002,55070,QE-1 09/30,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2017-      -,10006.0000,11/13/2017,Fresh Fruit and Veg,FFVP_PUB_01-092017-2017317,2017/11/13 #: FFVP_PUB_01-092017-2017317,11/13/2017,12060-22051-82079-2017,80,12060-22051-82079-      ,SDE000000000002,55070,QE-2 12/31,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,10085.8300,12/11/2017,Fresh Fruit and Veg,FFVP_PUB_01-102017-2017345,2017/12/11 #: FFVP_PUB_01-102017-2017345,12/11/2017,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-2 12/31,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,10391.5900,1/16/2018,Fresh Fruit and Veg,FFVP_PUB_01-112017-2018016,2018/01/16 #: FFVP_PUB_01-112017-2018016,01/16/2018,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-3 03/31,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,7835.3800,2/13/2018,Fresh Fruit and Veg,FFVP_PUB_01-122017-2018044,2018/02/13 #: FFVP_PUB_01-122017-2018044,02/13/2018,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-3 03/31,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,9632.4000,3/9/2018,Fresh Fruit and Veg,FFVP_PUB_01-012018-2018068,2018/03/09 #: FFVP_PUB_01-012018-2018068,03/09/2018,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-3 03/31,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,12491.5900,4/17/2018,Fresh Fruit and Veg,FFVP_PUB_01-022018-2018107,2018/04/17 #: FFVP_PUB_01-022018-2018107,04/17/2018,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-4 06/30,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,11648.8300,5/14/2018,Fresh Fruit and Veg,FFVP_PUB_01-032018-2018134,2018/05/14 #: FFVP_PUB_01-032018-2018134,05/14/2018,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-4 06/30,
80,Meriden,0000000080,004,02,1,08000,12060-22051-82079-2018-      -,8004.0200,6/19/2018,Fresh Fruit and Veg,FFVP_PUB_01-042018-2018169,2018/06/19 #: FFVP_PUB_01-042018-2018169,06/19/2018,12060-22051-82079-2018,80,12060-22051-82079-      ,SDE000000000002,55070,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-22223-82071-2016-170003-,20100.0000,11/21/2017,School Improvement 1003g,CM_SDE_DEC2017_00006_2017325,2017/11/21 #: CM_SDE_DEC2017_00006_2017325,11/21/2017,12060-22223-82071-2016,80,12060-22223-82071-170003,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-22223-82071-2016-170003-,4150.0000,12/20/2017,School Improvement 1003g,CM_SDE_JAN2018_00010_2017354,2017/12/20 #: CM_SDE_JAN2018_00010_2017354,12/20/2017,12060-22223-82071-2016,80,12060-22223-82071-170003,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-22223-82071-2016-170003-,13350.0000,1/23/2018,School Improvement 1003g,CM_SDE_FEB2018_00012_2018023,2018/01/23 #: CM_SDE_FEB2018_00012_2018023,01/23/2018,12060-22223-82071-2016,80,12060-22223-82071-170003,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-22223-82071-2016-170003-,4400.0000,4/23/2018,School Improvement 1003g,CM_SDE_MAY2018_00013_2018113,2018/04/23 #: CM_SDE_MAY2018_00013_2018113,04/23/2018,12060-22223-82071-2016,80,12060-22223-82071-170003,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-22223-82071-2016-170003-,8000.0000,5/18/2018,School Improvement 1003g,CM_SDE_JUN2018_00015_2018138,2018/05/18 #: CM_SDE_JUN2018_00015_2018138,05/18/2018,12060-22223-82071-2016,80,12060-22223-82071-170003,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-22386-82079-2017-170003-,18400.0000,11/21/2017,NSL Program - School Equip.,CM_SDE_DEC2017_00007_2017325,2017/11/21 #: CM_SDE_DEC2017_00007_2017325,11/21/2017,12060-22386-82079-2017,80,12060-22386-82079-170003,SDE000000000002,55050,QE-2 12/31,
80,Meriden,0000000080,001,00,1,,12060-22854-82079-2018-170002-,20000.0000,1/23/2018,Student Support and Academic Enrichment Grant,CM_SDE_FEB2018_00013_2018023,2018/01/23 #: CM_SDE_FEB2018_00013_2018023,01/23/2018,12060-22854-82079-2018,80,12060-22854-82079-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-22854-82079-2018-170002-,16100.0000,2/21/2018,Student Support and Academic Enrichment Grant,CM_SDE_MAR2018_00013_2018052,2018/02/21 #: CM_SDE_MAR2018_00013_2018052,02/21/2018,12060-22854-82079-2018,80,12060-22854-82079-170002,SDE000000000002,55050,QE-3 03/31,
80,Meriden,0000000080,001,00,1,,12060-22854-82079-2018-170002-,2400.0000,4/23/2018,Student Support and Academic Enrichment Grant,CM_SDE_MAY2018_00014_2018113,2018/04/23 #: CM_SDE_MAY2018_00014_2018113,04/23/2018,12060-22854-82079-2018,80,12060-22854-82079-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,001,00,1,,12060-22854-82079-2018-170002-,7696.0000,5/18/2018,Student Support and Academic Enrichment Grant,CM_SDE_JUN2018_00016_2018138,2018/05/18 #: CM_SDE_JUN2018_00016_2018138,05/18/2018,12060-22854-82079-2018,80,12060-22854-82079-170002,SDE000000000002,55050,QE-4 06/30,
80,Meriden,0000000080,000,04,1,,13010-40901-13051-2018-      -,33217.0000,7/27/2017,Sch. Construction-Progress,SCPRG-60984-2017206,2017/07/27 #: SCPRG-60984-2017206,07/27/2017,13010-40901-13051-2018,80,13010-40901-13051-      ,DAS_NONPROJECT,55050,QE-1 09/30,
80,Meriden,0000000080,000,04,1,,13010-40901-13051-2018-      -,3067880.0000,8/29/2017,Sch. Construction-Progress,SCPRG-60989-2017237,2017/08/29 #: SCPRG-60989-2017237,08/29/2017,13010-40901-13051-2018,80,13010-40901-13051-      ,DAS_NONPROJECT,55050,QE-1 09/30,
80,Meriden,0000000080,000,04,1,,13010-40901-13051-2018-      -,438880.0000,10/30/2017,Sch. Construction-Progress,SCPRG-60998-2017300,2017/10/30 #: SCPRG-60998-2017300,10/30/2017,13010-40901-13051-2018,80,13010-40901-13051-      ,DAS_NONPROJECT,55050,QE-2 12/31,
83,Middletown,0000000083,001,00,1,,11000-12198-82079-2018-170036-,16000.0000,3/19/2018,Primary Mental Health,CM_SDE_APR2018_00001_2018078,2018/03/19 #: CM_SDE_APR2018_00001_2018078,03/19/2018,11000-12198-82079-2018,83,11000-12198-82079-170036,SDE000000000002,55050,QE-3 03/31,
83,Middletown,0000000083,001,00,1,,11000-12198-82079-2018-170036-,2000.0000,4/23/2018,Primary Mental Health,CM_SDE_MAY2018_00001_2018113,2018/04/23 #: CM_SDE_MAY2018_00001_2018113,04/23/2018,11000-12198-82079-2018,83,11000-12198-82079-170036,SDE000000000002,55050,QE-4 06/30,
83,Middletown,0000000083,001,00,1,,11000-12198-82079-2018-170036-,2000.0000,5/18/2018,Primary Mental Health,CM_SDE_JUN2018_00001_2018138,2018/05/18 #: CM_SDE_JUN2018_00001_2018138,05/18/2018,11000-12198-82079-2018,83,11000-12198-82079-170036,SDE000000000002,55050,QE-4 06/30,
