FYEAR,VName,GrantName,Payment
2012,Guilford,TITLE I IMPROVING BASIC PROGRAMS,125688.0
2012,Guilford,TITLE II PART A TEACHERS,79125.0
2012,Guilford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,38149.0
2012,Guilford,YOUTH SERVICE BUREAU,25150.0
2012,Guilford,YOUTH SERVICE BUREAU ENHANCEMENT,6250.0
2012,Hamden,ADULT EDUCATION,130200.0
2012,Hamden,ADULT EDUCATION   PROVIDER,212814.0
2012,Hamden,BILINGUAL EDUCATION,3042.0
2012,Hamden,CARL D PERKINS CAREER   TECH  EDUC  ACT,76998.0
2012,Hamden,CHILD   ADULT CARE   CASH IN LIEU COMMOD,1261.79
2012,Hamden,CHILD   ADULT FOOD PROGRAM   PGM,20744.480000000003
2012,Hamden,CHILD NUTRITION STATE MATCHING GRANT,28112.0
2012,Hamden,EDUCATION EQUALIZATION,23014903.0
2012,Hamden,EDUCATION JOBS FUND,1053141.0
2012,Hamden,FAMILY RESOURCE CENTER PGM,92435.0
2012,Hamden,IDEA  PART B  SECTION,47277.0
2012,Hamden,IDEA PART B  SECTION,1536020.0
2012,Hamden,MAGNET SCHOOL TRANSPORTATION,22100.0
2012,Hamden,NATIONAL SCHOOL LUNCH,948851.65
2012,Hamden,NONPUBLIC HEALTH SERVICES,124371.0
2012,Hamden,OPEN CHOICE PROGRAM RECEIVING DIST,77014.0
2012,Hamden,SCHOOL BREAKFAST PROGRAM,289254.27999999997
2012,Hamden,SCHOOL READINESS,107000.0
2012,Hamden,SCHOOL READINESS QE,3971.0
2012,Hamden,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,430195.0
2012,Hamden,SPEC ED AG  PLACEMENTS   EXCESS COST,752963.0
2012,Hamden,SPEC ED AG PLACEMENTS   EXCESS COST,792657.0
2012,Hamden,STATE SCHOOL BREAKFAST,28412.0
2012,Hamden,TITLE I   LOCAL N   D,16724.0
2012,Hamden,TITLE I IMPROVING BASIC PROGRAMS,1170817.0
2012,Hamden,TITLE II PART A TEACHERS,159705.0
2012,Hamden,TITLE III PART A ENGLISH LANG  ACQUIS,15000.0
2012,Hamden,TRANSPORTATION NONPUBLIC,145086.0
2012,Hamden,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,553904.0
2012,Hamden,YOUTH SERVICE BUREAU,37288.0
2012,Hamden,YOUTH SERVICE BUREAU ENHANCEMENT,7550.0
2012,Hartford,ADULT EDUC COOPERATING ELIGIBLE ENTITY,283425.0
2012,Hartford,ADULT EDUCATION,155499.0
2012,Hartford,ADULT EDUCATION   PROVIDER,1771594.0
2012,Hartford,ARRA IDEA PART B  SECTION,214825.0
2012,Hartford,ARRA SCHOOL IMPROVEMENT GRANT,1951137.0
2012,Hartford,ARRA TITLE I IMPROVING BASIC PROGRAMS,377002.0
2012,Hartford,BILINGUAL EDUCATION,290203.0
2012,Hartford,CARL D PERKINS CAREER   TECH  EDUC  ACT,564485.0
2012,Hartford,CHILD   ADULT CARE   CASH IN LIEU COMMOD,14929.470000000001
2012,Hartford,CHILD   ADULT CARE FOOD PROGRAM,27796.0
2012,Hartford,CHILD   ADULT FOOD PROGRAM   PGM,341341.87
2012,Hartford,CHILD NUTRITION STATE MATCHING GRANT,149483.0
2012,Hartford,EDUCATION EQUALIZATION,187631468.0
2012,Hartford,EDUCATION JOBS FUND,9928405.0
2012,Hartford,EDUCATION OF HOMELESS CHILDREN AND YOUTH,47400.0
2012,Hartford,EXTENDED SCHOOL HOURS,410541.0
2012,Hartford,FAMILY RESOURCE CENTER PGM,462175.0
2012,Hartford,FRESH FRUIT   VEGETABLE PROGRAM,246188.0
2012,Hartford,HEALTH FOODS INITIATIVE,324847.0
2012,Hartford,IDEA  PART B  SECTION,205940.0
2012,Hartford,IDEA PART B  SECTION,6480401.0
2012,Hartford,INTERDISTRICT COOPERATIVE,173095.0
2012,Hartford,MAGNET SCHOOL OPERATING,40441292.0
2012,Hartford,NATIONAL SCHOOL LUNCH,8002764.160000002
2012,Hartford,NONPUBLIC HEALTH SERVICES,61516.0
2012,Hartford,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,2893.0
2012,Hartford,OPEN CHOICE PROGRAM RECEIVING DIST,149238.0
2012,Hartford,PRIORITY SCHOOL DISTRICTS,6227670.0
2012,Hartford,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,459182.0
2012,Hartford,SCHOOL BREAKFAST PROGRAM,1978063.9599999997
2012,Hartford,SCHOOL READINESS AND CHILD DAY CARE GRANT PROGRAM,10906624.0
2012,Hartford,SCHOOL READINESS QE,142645.0
2012,Hartford,SHEFF   CAPITOL PREP   SCHOOL PLANNING GRANT,75000.0
2012,Hartford,SHEFF   PATHWAYS TO TECHNOLOGY   HTFD,194735.0
2012,Hartford,SHEFF SETTLEMENT   ACAD   SOCIAL SUPPORT,32275.0
2012,Hartford,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,1795813.0
2012,Hartford,SPEC ED AG  PLACEMENTS   EXCESS COST,5096746.0
2012,Hartford,SPEC ED AG PLACEMENTS   EXCESS COST,1679573.0
2012,Hartford,STATE SCHOOL BREAKFAST,167918.0
2012,Hartford,SUMMER FOOD PROGRAM,17080.84
2012,Hartford,SUMMER FOOD SERVICE PROGRAM   OPR,200447.21000000002
2012,Hartford,SUPPORTS FOR PREGNANT AND PARENTING TEENS,513520.0
2012,Hartford,TITLE I IMPROVING BASIC PROGRAMS,16691208.0
2012,Hartford,TITLE I PRT A SCHOOL IMPROVEMENT,498000.0
2012,Hartford,TITLE II PART A TEACHERS,3233603.0
2012,Hartford,TITLE III PART A ENGLISH LANG  ACQUIS,529543.0
2012,Hartford,TRANSPORTATION NONPUBLIC,65616.0
2012,Hartford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,1613526.0
2012,Hartford,YOUTH SERVICE BUREAU,160804.0
2012,Hartford,YOUTH SERVICE BUREAU ENHANCEMENT,10000.0
2012,Hartland,ADULT EDUCATION   COOPERATIVE,1924.0
2012,Hartland,EDUCATION EQUALIZATION,1350852.0
2012,Hartland,EDUCATION JOBS FUND,1167.0
2012,Hartland,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,17879.0
2012,Hartland,SPEC ED AG  PLACEMENTS   EXCESS COST,44498.0
2012,Hartland,SPECIAL MILK PROGRAM FOR CHILDREN,3638.08
2012,Hartland,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,23736.0
2012,Killingly,ADULT EDUCATION   COOPERATIVE,111921.0
2012,Killingly,ARRA TITLE I IMPROVING BASIC PROGRAMS,4914.0
2012,Killingly,ASTE VOCATIONAL AGRICULTURE,167793.0
2012,Killingly,CARL D  PERKINS CAREER   TECH  EDUC  ACT,2250.0
2012,Killingly,CARL D PERKINS CAREER   TECH  EDUC  ACT,29726.0
2012,Killingly,CHILD NUTRITION STATE MATCHING GRANT,10774.0
2012,Killingly,EDUCATION EQUALIZATION,15225671.0
2012,Killingly,EDUCATION JOBS FUND,739093.0
2012,Killingly,EDUCATION OF HOMELESS CHILDREN AND YOUTH,28440.0
2012,Killingly,FAMILY RESOURCE CENTER PGM,92435.0
2012,Killingly,IDEA  PART B  SECTION,35293.0
2012,Killingly,IDEA PART B  SECTION,598113.0
2012,Killingly,INTERDISTRICT COOPERATIVE,29732.0
2012,Killingly,NATIONAL SCHOOL LUNCH,418609.73
2012,Killingly,NONPUBLIC HEALTH SERVICES,31338.0
2012,Killingly,NSL PROGRAM   SCHOOL EQUIP,16954.0
2012,Killingly,PRIMARY MENTAL HEALTH,22800.0
2012,Killingly,SCHOOL BREAKFAST PROGRAM,101465.48999999999
2012,Killingly,SCHOOL READINESS,107000.0
2012,Killingly,SCHOOL READINESS QE,3971.0
2012,Killingly,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,177759.0
2012,Killingly,SPEC ED AG  PLACEMENTS   EXCESS COST,356519.0
2012,Killingly,SPEC ED AG PLACEMENTS   EXCESS COST,763434.0
2012,Killingly,STATE SCHOOL BREAKFAST,13690.0
2012,Killingly,SUMMER FOOD PROGRAM,3436.25
2012,Killingly,SUMMER FOOD SERVICE PROGRAM   OPR,32768.08
2012,Killingly,TITLE I IMPROVING BASIC PROGRAMS,437693.0
2012,Killingly,TITLE II PART A TEACHERS,101128.0
2012,Killingly,TRANSPORTATION NONPUBLIC,17556.0
2012,Killingly,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,255934.0
2012,Lebanon,ADULT EDUCATION   COOPERATIVE,7532.0
2012,Lebanon,ASTE VOCATIONAL AGRICULTURE,138429.0
2012,Lebanon,CHILD NUTRITION STATE MATCHING GRANT,4592.0
2012,Lebanon,EDUCATION EQUALIZATION,5467511.0
2012,Lebanon,EDUCATION JOBS FUND,216876.0
2012,Lebanon,HEALTH FOODS INITIATIVE,9979.0
2012,Lebanon,IDEA  PART B  SECTION,10150.0
2012,Lebanon,IDEA PART B  PLANNING GRANT,10000.0
2012,Lebanon,IDEA PART B  SECTION,194592.0
2012,Lebanon,NATIONAL SCHOOL LUNCH,77696.17
2012,Lebanon,SCHOOL BREAKFAST PROGRAM,15597.57
2012,Lebanon,SCHOOL READINESS,107000.0
2012,Lebanon,SCHOOL READINESS QE,3971.0
2012,Lebanon,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,69781.0
2012,Lebanon,SPEC ED AG PLACEMENTS   EXCESS COST,332167.0
2012,Lebanon,SPECIAL MILK PROGRAM FOR CHILDREN,1395.85
2012,Lebanon,STATE SCHOOL BREAKFAST,9628.0
2012,Lebanon,TITLE I IMPROVING BASIC PROGRAMS,54860.0
2012,Lebanon,TITLE II PART A TEACHERS,20709.0
2012,Lebanon,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,100059.0
2012,Ledyard,ADULT EDUCATION   COOPERATIVE,22772.0
2012,Ledyard,ASTE VOCATIONAL AGRICULTURE,394589.0
2012,Ledyard,CHILD NUTRITION STATE MATCHING GRANT,6365.0
2012,Ledyard,EDUCATION EQUALIZATION,11940492.0
2012,Ledyard,EDUCATION JOBS FUND,713823.0
2012,Ledyard,HEALTH FOODS INITIATIVE,13832.0
2012,Ledyard,IDEA  PART B  SECTION,20665.0
2012,Ledyard,IDEA PART B  SECTION,488940.0
2012,Ledyard,MAGNET SCHOOL TRANSPORTATION,75400.0
2012,Ledyard,NATIONAL SCHOOL LUNCH,169423.03
2012,Ledyard,SCHOOL BREAKFAST PROGRAM,14008.600000000002
2012,Ledyard,SCHOOL READINESS,107000.0
2012,Ledyard,SCHOOL READINESS QE,3971.0
2012,Ledyard,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,160239.0
2012,Ledyard,SPEC ED AG  PLACEMENTS   EXCESS COST,187844.0
2012,Ledyard,SPEC ED AG PLACEMENTS   EXCESS COST,667574.0
2012,Ledyard,STATE SCHOOL BREAKFAST,3309.0
2012,Ledyard,TITLE I IMPROVING BASIC PROGRAMS,118939.0
2012,Ledyard,TITLE II PART A TEACHERS,32622.0
2012,Ledyard,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,195415.0
2012,Ledyard,YOUTH SERVICE BUREAU,18470.0
2012,Ledyard,YOUTH SERVICE BUREAU ENHANCEMENT,5000.0
2012,Lisbon,ADULT EDUCATION   COOPERATIVE,11896.0
2012,Lisbon,CHILD NUTRITION STATE MATCHING GRANT,2321.0
2012,Lisbon,EDUCATION EQUALIZATION,3901077.0
2012,Lisbon,EDUCATION JOBS FUND,188860.0
2012,Lisbon,HEALTH FOODS INITIATIVE,5043.0
2012,Lisbon,IDEA  PART B  SECTION,13111.0
2012,Lisbon,IDEA PART B  SECTION,142661.0
2012,Lisbon,MAGNET SCHOOL TRANSPORTATION,10400.0
2012,Lisbon,NATIONAL SCHOOL LUNCH,46422.600000000006
2012,Lisbon,SCHOOL BREAKFAST PROGRAM,7467.62
2012,Lisbon,SCHOOL READINESS,107000.0
2012,Lisbon,SCHOOL READINESS QE,3971.0
2012,Lisbon,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,42730.0
2012,Lisbon,SPEC ED AG PLACEMENTS   EXCESS COST,120445.0
2012,Lisbon,SPECIAL MILK PROGRAM FOR CHILDREN,1213.4299999999998
2012,Lisbon,STATE SCHOOL BREAKFAST,3275.0
2012,Lisbon,TITLE I IMPROVING BASIC PROGRAMS,20000.0
2012,Lisbon,TITLE II PART A TEACHERS,11487.0
2012,Lisbon,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,66895.0
2012,Litchfield,ADULT EDUCATION   COOPERATIVE,1555.0
2012,Litchfield,ARRA   IDEA  PART B  SECTION  PRE SCHOOL,11.0
2012,Litchfield,ARRA IDEA PART B  SECTION,40411.0
2012,Litchfield,ARRA TITLE I IMPROVING BASIC PROGRAMS,15125.0
2012,Litchfield,EDUCATION EQUALIZATION,1475684.0
2012,Litchfield,EDUCATION JOBS FUND,17000.0
2012,Litchfield,IDEA  PART B  SECTION,7785.0
2012,Litchfield,IDEA PART B  SECTION,197574.0
2012,Litchfield,MAGNET SCHOOL TRANSPORTATION,6000.0
2012,Litchfield,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,23157.0
2012,Litchfield,SPEC ED AG  PLACEMENTS   EXCESS COST,69377.0
2012,Litchfield,SPEC ED AG PLACEMENTS   EXCESS COST,135429.0
2012,Litchfield,TITLE I   LOCAL N   D,43672.0
2012,Litchfield,TITLE I IMPROVING BASIC PROGRAMS,57334.0
2012,Litchfield,TITLE II PART A TEACHERS,28123.0
2012,Litchfield,TRANSPORTATION NONPUBLIC,223.0
2012,Litchfield,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,33746.0
2012,Madison,ADULT EDUCATION   COOPERATIVE,5358.0
2012,Madison,ARRA   EDUCATIONAL TECHNOLOGY,-14.0
2012,Madison,ARRA IDEA PART B  SECTION,106110.0
2012,Madison,CARL D PERKINS CAREER   TECH  EDUC  ACT,22806.0
2012,Madison,CHILD NUTRITION STATE MATCHING GRANT,9789.0
2012,Madison,EDUCATION EQUALIZATION,1572993.0
2012,Madison,EDUCATION JOBS FUND,93348.0
2012,Madison,IDEA  PART B  SECTION,10872.0
2012,Madison,IDEA PART B  SECTION,661613.0
2012,Madison,NATIONAL SCHOOL LUNCH,86763.31999999999
2012,Madison,NONPUBLIC HEALTH SERVICES,9576.0
2012,Madison,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,14681.0
2012,Madison,SPEC ED AG PLACEMENTS   EXCESS COST,741044.0
2012,Madison,TITLE I IMPROVING BASIC PROGRAMS,93806.0
2012,Madison,TITLE II PART A TEACHERS,50335.0
2012,Madison,TRANSPORTATION NONPUBLIC,2860.0
2012,Madison,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,12342.0
2012,Madison,YOUTH SERVICE BUREAU,28519.0
2012,Madison,YOUTH SERVICE BUREAU ENHANCEMENT,6250.0
2012,Manchester,ADULT EDUCATION   COOPERATIVE,1646.0
2012,Manchester,ADULT EDUCATION   PROVIDER,433022.0
2012,Manchester,ADULT EDUCATION TRANSITION PILOT,95000.0
2012,Manchester,ARRA   EDUCATIONAL TECHNOLOGY,15386.0
2012,Manchester,ARRA IDEA PART B  SECTION,16153.0
2012,Manchester,ARRA TITLE I IMPROVING BASIC PROGRAMS,280970.0
2012,Manchester,BILINGUAL EDUCATION,7503.0
2012,Manchester,CARL D PERKINS CAREER   TECH  EDUC  ACT,94277.0
2012,Manchester,CHILD   ADULT CARE   CASH IN LIEU COMMOD,5710.22
2012,Manchester,CHILD   ADULT FOOD PROGRAM   PGM,104238.78
2012,Manchester,CHILD NUTRITION STATE MATCHING GRANT,40306.0
2012,Manchester,EDUCATION EQUALIZATION,30644815.0
2012,Manchester,EDUCATION JOBS FUND,1816771.0
2012,Manchester,FRESH FRUIT   VEGETABLE PROGRAM,47806.0
2012,Manchester,HEAD START   EARLY CHILDHOOD LINK,51030.0
2012,Manchester,HEAD START ENHANCEMENT,96986.0
2012,Manchester,HEAD START SERVICES,104418.0
2012,Manchester,HEALTH FOODS INITIATIVE,82440.0
2012,Manchester,IDEA  PART B  SECTION,67958.0
2012,Manchester,IDEA PART B  SECTION,2335332.0
2012,Manchester,IMMIGRANT   YOUTH EDUCATION PROGRAM,46109.0
2012,Manchester,MAGNET SCHOOL TRANSPORTATION,68000.0
2012,Manchester,NATIONAL SCHOOL LUNCH,1615179.6199999999
2012,Manchester,NONPUBLIC HEALTH SERVICES,135949.0
2012,Manchester,SCHOOL BREAKFAST PROGRAM,285872.9
2012,Manchester,SCHOOL READINESS,107000.0
2012,Manchester,SCHOOL READINESS QE,3971.0
2012,Manchester,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,206245.0
2012,Manchester,SPEC ED AG  PLACEMENTS   EXCESS COST,547015.0
2012,Manchester,SPEC ED AG PLACEMENTS   EXCESS COST,740288.0
2012,Manchester,ST CENTURY COMMUNITY LEARNING CENTERS,200000.0
2012,Manchester,STATE SCHOOL BREAKFAST,43781.0
2012,Manchester,SUMMER FOOD PROGRAM,7547.58
2012,Manchester,SUMMER FOOD SERVICE PROGRAM   OPR,72628.84
2012,Manchester,TITLE I IMPROVING BASIC PROGRAMS,1454024.0
2012,Manchester,TITLE II PART A TEACHERS,257852.0
2012,Manchester,TITLE III PART A ENGLISH LANG  ACQUIS,48702.0
2012,Manchester,TRANSPORTATION NONPUBLIC,93176.0
2012,Manchester,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,309619.0
2012,Manchester,YOUTH SERVICE BUREAU,37599.0
2012,Manchester,YOUTH SERVICE BUREAU ENHANCEMENT,7550.0
2012,Meriden,ADULT EDUC COOPERATING ELIGIBLE ENTITY,33038.0
2012,Meriden,ADULT EDUCATION   PROVIDER,936709.0
2012,Meriden,ADULT EDUCATION TRANSITION PILOT,95000.0
2012,Meriden,BILINGUAL EDUCATION,81322.0
2012,Meriden,CARL D PERKINS CAREER   TECH  EDUC  ACT,154784.0
2012,Meriden,CHILD NUTRITION STATE MATCHING GRANT,47698.0
2012,Meriden,EDUCATION EQUALIZATION,53784696.0
2012,Meriden,EDUCATION JOBS FUND,2696033.0
2012,Meriden,EDUCATION OF HOMELESS CHILDREN AND YOUTH,23700.0
2012,Meriden,EXTENDED SCHOOL HOURS,178055.0
2012,Meriden,FAMILY RESOURCE CENTER PGM,184870.0
2012,Meriden,FRESH FRUIT   VEGETABLE PROGRAM,153142.0
2012,Meriden,HEALTH FOODS INITIATIVE,103654.0
2012,Meriden,IDEA  PART B  SECTION,60000.0
2012,Meriden,IDEA PART B  SECTION,2113857.0
2012,Meriden,IMMIGRANT   YOUTH EDUCATION PROGRAM,35053.0
2012,Meriden,MAGNET SCHOOL TRANSPORTATION,133600.0
2012,Meriden,NATIONAL SCHOOL LUNCH,2205065.3899999997
2012,Meriden,NONPUBLIC HEALTH SERVICES,90805.0
2012,Meriden,NSL PROGRAM   SCHOOL EQUIP,16635.0
2012,Meriden,PRIORITY SCHOOL DISTRICTS,1378005.0
2012,Meriden,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,203420.0
2012,Meriden,SCHOOL BREAKFAST PROGRAM,486049.42000000004
2012,Meriden,SCHOOL READINESS AND CHILD DAY CARE GRANT PROGRAM,2653266.0
2012,Meriden,SCHOOL READINESS QE,35923.0
2012,Meriden,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,347246.0
2012,Meriden,SPEC ED AG  PLACEMENTS   EXCESS COST,1044133.0
2012,Meriden,SPEC ED AG PLACEMENTS   EXCESS COST,1299729.0
2012,Meriden,SPECIAL MILK PROGRAM FOR CHILDREN,9040.61
2012,Meriden,ST CENTURY COMMUNITY LEARNING CENTERS,160000.0
2012,Meriden,STATE SCHOOL BREAKFAST,47612.0
2012,Meriden,TITLE I IMPROVING BASIC PROGRAMS,2530345.0
2012,Meriden,TITLE I PRT A SCHOOL IMPROVEMENT,51200.0
2012,Meriden,TITLE II PART A TEACHERS,443302.0
2012,Meriden,TITLE III PART A ENGLISH LANG  ACQUIS,114500.0
2012,Meriden,TRANSPORTATION NONPUBLIC,207774.0
2012,Meriden,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,484051.0
2012,Meriden,YOUTH SERVICE BUREAU,49615.0
2012,Meriden,YOUTH SERVICE BUREAU ENHANCEMENT,7550.0
2012,Middletown,ADULT EDUC COOPERATING ELIGIBLE ENTITY,7463.0
2012,Middletown,ADULT EDUCATION,235200.0
2012,Middletown,ADULT EDUCATION   PROVIDER,1462347.0
2012,Middletown,AFTER SCHOOL PROGRAM,117325.0
2012,Middletown,ASTE VOCATIONAL AGRICULTURE,180377.0
2012,Middletown,CARL D PERKINS CAREER   TECH  EDUC  ACT,57722.0
2012,Middletown,CHILD NUTRITION STATE MATCHING GRANT,21989.0
2012,Middletown,EDUCATION EQUALIZATION,16663355.0
2012,Middletown,EDUCATION JOBS FUND,796063.0
2012,Middletown,EVEN START FAMILY LITERACY PROGRAM,158165.0
2012,Middletown,FAMILY RESOURCE CENTER PGM,184870.0
2012,Middletown,FRESH FRUIT   VEGETABLE PROGRAM,13836.0
2012,Middletown,HEALTH FOODS INITIATIVE,47784.0
2012,Middletown,IDEA  PART B  SECTION,40466.0
2012,Middletown,IDEA PART B  SECTION,1658434.0
2012,Middletown,IN CLASSROOM SCHOOL BREAKFAST PILOT PROGRAM,9377.0
2012,Middletown,INTERDISTRICT COOPERATIVE,51567.0
2012,Middletown,MAGNET SCHOOL TRANSPORTATION,188000.0
2012,Middletown,NATIONAL SCHOOL LUNCH,848196.8399999999
2012,Middletown,NONPUBLIC HEALTH SERVICES,106337.0
2012,Middletown,NSL PROGRAM   SCHOOL EQUIP,14270.0
2012,Middletown,PRIMARY MENTAL HEALTH,22800.0
2012,Middletown,SCHOOL BREAKFAST PROGRAM,185811.19999999998
2012,Middletown,SCHOOL READINESS AND CHILD DAY CARE GRANT PROGRAM,1920238.0
2012,Middletown,SCHOOL READINESS QE,24115.0
2012,Middletown,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,423310.0
2012,Middletown,SPEC ED AG  PLACEMENTS   EXCESS COST,567359.0
2012,Middletown,SPEC ED AG PLACEMENTS   EXCESS COST,1228203.0
2012,Middletown,ST CENTURY COMMUNITY LEARNING CENTER,15837.95
2012,Middletown,ST CENTURY COMMUNITY LEARNING CENTERS,275452.0
2012,Middletown,STATE SCHOOL BREAKFAST,36676.0
2012,Middletown,TITLE I IMPROVING BASIC PROGRAMS,737075.0
2012,Middletown,TITLE II PART A TEACHERS,285161.0
2012,Middletown,TITLE III PART A ENGLISH LANG  ACQUIS,24388.0
2012,Middletown,TRANSPORTATION NONPUBLIC,122531.0
2012,Middletown,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,555369.0
2012,Middletown,YOUTH SERVICE BUREAU,31633.0
2012,Middletown,YOUTH SERVICE BUREAU ENHANCEMENT,7550.0
2012,Milford,ADULT EDUCATION   PROVIDER,63084.0
2012,Milford,CARL D PERKINS CAREER   TECH  EDUC  ACT,62261.0
2012,Milford,CHILD NUTRITION STATE MATCHING GRANT,28804.0
2012,Milford,EDUCATION EQUALIZATION,10731037.0
2012,Milford,EDUCATION JOBS FUND,564355.0
2012,Milford,FAMILY RESOURCE CENTER PGM,92435.0
2012,Milford,IDEA  PART B  SECTION,50976.0
2012,Milford,IDEA PART B  SECTION,1276548.0
2012,Milford,MAGNET SCHOOL TRANSPORTATION,18165.0
2012,Milford,NATIONAL SCHOOL LUNCH,594971.4400000001
2012,Milford,NONPUBLIC HEALTH SERVICES,107107.0
2012,Milford,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,2479.0
2012,Milford,OPEN CHOICE PROGRAM RECEIVING DIST,108940.0
2012,Milford,SCHOOL BREAKFAST PROGRAM,96846.03
2012,Milford,SCHOOL READINESS,107000.0
2012,Milford,SCHOOL READINESS QE,3971.0
2012,Milford,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,71335.0
2012,Milford,SPEC ED AG  PLACEMENTS   EXCESS COST,402405.0
2012,Milford,SPEC ED AG PLACEMENTS   EXCESS COST,571362.0
2012,Milford,STATE SCHOOL BREAKFAST,24592.0
2012,Milford,TITLE I IMPROVING BASIC PROGRAMS,794097.0
2012,Milford,TITLE II PART A TEACHERS,239909.0
2012,Milford,TITLE III PART A ENGLISH LANG  ACQUIS,19378.0
2012,Milford,TRANSPORTATION NONPUBLIC,68920.0
2012,Milford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,270808.0
2012,Milford,YOUTH SERVICE BUREAU,37339.0
2012,Milford,YOUTH SERVICE BUREAU ENHANCEMENT,7550.0
2012,Monroe,ADULT EDUCATION   COOPERATIVE,13770.0
2012,Monroe,ARRA IDEA PART B  SECTION,30144.37
2012,Monroe,CARL D PERKINS CAREER   TECH  EDUC  ACT,27978.0
2012,Monroe,CHILD NUTRITION STATE MATCHING GRANT,13245.0
2012,Monroe,EDUCATION EQUALIZATION,6570660.0
2012,Monroe,EDUCATION JOBS FUND,221109.0
2012,Monroe,HEALTH FOODS INITIATIVE,28783.0
2012,Monroe,IDEA  PART B  SECTION,24899.0
2012,Monroe,IDEA PART B  SECTION,621750.0
2012,Monroe,MAGNET SCHOOL TRANSPORTATION,11700.0
2012,Monroe,NATIONAL SCHOOL LUNCH,158627.03999999998
2012,Monroe,NONPUBLIC HEALTH SERVICES,7451.0
2012,Monroe,SCHOOL BREAKFAST PROGRAM,15435.489999999998
2012,Monroe,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,55542.0
2012,Monroe,SPEC ED AG  PLACEMENTS   EXCESS COST,93177.0
2012,Monroe,SPEC ED AG PLACEMENTS   EXCESS COST,365184.0
2012,Monroe,TITLE I IMPROVING BASIC PROGRAMS,95064.0
2012,Monroe,TITLE II PART A TEACHERS,57869.0
2012,Monroe,TRANSPORTATION NONPUBLIC,7452.0
2012,Monroe,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,61343.0
2012,Montville,ADULT EDUCATION   COOPERATIVE,32449.0
2012,Montville,AFTER SCHOOL PROGRAM,23750.0
2012,Montville,BILINGUAL EDUCATION,3853.0
2012,Montville,CARL D PERKINS CAREER   TECH  EDUC  ACT,22733.0
2012,Montville,CHILD NUTRITION STATE MATCHING GRANT,11066.0
2012,Montville,EDUCATION EQUALIZATION,12570109.0
2012,Montville,EDUCATION JOBS FUND,597314.0
2012,Montville,HEALTH FOODS INITIATIVE,24048.0
2012,Montville,IDEA  PART B  SECTION,15307.0
2012,Montville,IDEA PART B  SECTION,639652.0
2012,Montville,IMMIGRANT   YOUTH EDUCATION PROGRAM,27486.0
2012,Montville,MAGNET SCHOOL TRANSPORTATION,67600.0
2012,Montville,NATIONAL SCHOOL LUNCH,323878.89999999997
2012,Montville,NONPUBLIC HEALTH SERVICES,17747.0
2012,Montville,SCHOOL BREAKFAST PROGRAM,83827.70000000001
2012,Montville,SP ED EXCESS COST STUDENT BASED SUPPLEMENT,169062.0
2012,Montville,SPEC ED AG  PLACEMENTS   EXCESS COST,70125.0
2012,Montville,SPEC ED AG PLACEMENTS   EXCESS COST,196970.0
2012,Montville,STATE SCHOOL BREAKFAST,17100.0
2012,Montville,TITLE I IMPROVING BASIC PROGRAMS,112663.0
2012,Montville,TITLE II PART A TEACHERS,81971.0
2012,Montville,TITLE III PART A ENGLISH LANG  ACQUIS,16748.0
2012,Montville,TRANSPORTATION NONPUBLIC,14437.0
2012,Montville,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,224879.0
2012,Montville,YOUTH SERVICE BUREAU,18264.0
2012,Montville,YOUTH SERVICE BUREAU ENHANCEMENT,6250.0
2012,Naugatuck,ADULT EDUCATION,33600.0
2012,Naugatuck,ADULT EDUCATION   PROVIDER,223874.0
