City,report_year,index,Assignment Category,Educator Type,FTE Count,OrganizationCode,OrganizationType,Education spending,Enrollment
NEWINGTON,2007,Newington School District,School Nurses,Non-Certified,6.7,0940011,Public School Districts,53590000.0,4577.98
NEWINGTON,2007,Newington School District,Special Education - Teachers and Instructors,Certified,28.0,0940011,Public School Districts,53590000.0,4577.98
NEWINGTON,2007,Newington School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,92.0,0940011,Public School Districts,53590000.0,4577.98
NEWINGTON,2007,Newington School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,131.3,0940011,Public School Districts,53590000.0,4577.98
NEWINGTON,2007,Newington School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,6.0,0940011,Public School Districts,53590000.0,4577.98
NEWINGTON,2007,Newington School District,Library/Media - Specialists (Certified),Certified,8.0,0940011,Public School Districts,53590000.0,4577.98
NEWINGTON,2007,Newington School District,Counselors  Social Workers  and School Psychologists,Certified,18.2,0940011,Public School Districts,53590000.0,4577.98
NEWTOWN,2007,Newtown School District,Administrators  Coordinators and Department Chairs - School Level,Certified,17.4,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,General Education - Teachers and Instructors,Certified,340.1,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,58.2,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Instructional Specialists Who Support Teachers,Certified,20.4,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Library/Media - Support Staff,Non-Certified,5.2,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,School Nurses,Non-Certified,12.3,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Special Education - Teachers and Instructors,Certified,32.3,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,79.9,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,209.0,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,5.7,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Library/Media - Specialists (Certified),Certified,7.0,0970011,Public School Districts,62710766.0,5784.45
NEWTOWN,2007,Newtown School District,Counselors  Social Workers  and School Psychologists,Certified,21.1,0970011,Public School Districts,62710766.0,5784.45
NORFOLK,2007,Norfolk School District,Administrators  Coordinators and Department Chairs - School Level,Certified,1.0,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,General Education - Teachers and Instructors,Certified,11.8,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,4.0,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Instructional Specialists Who Support Teachers,Certified,1.1,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Library/Media - Support Staff,Non-Certified,0.7,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,School Nurses,Non-Certified,1.0,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Special Education - Teachers and Instructors,Certified,1.3,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,1.3,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,8.7,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,0.4,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Library/Media - Specialists (Certified),Certified,0.6,0980011,Public School Districts,4098774.0,275.64
NORFOLK,2007,Norfolk School District,Counselors  Social Workers  and School Psychologists,Certified,0.6,0980011,Public School Districts,4098774.0,275.64
CANAAN,2007,North Canaan School District,Administrators  Coordinators and Department Chairs - School Level,Certified,1.0,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,General Education - Teachers and Instructors,Certified,31.6,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,7.1,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Instructional Specialists Who Support Teachers,Certified,1.0,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Library/Media - Support Staff,Non-Certified,0.0,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,School Nurses,Non-Certified,0.9,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Special Education - Teachers and Instructors,Certified,4.0,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,4.2,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,8.6,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,0.5,1000011,Public School Districts,2964982.0,150.95
CANAAN,2007,North Canaan School District,Counselors  Social Workers  and School Psychologists,Certified,1.0,1000011,Public School Districts,2964982.0,150.95
NORTH STONINGTON,2007,North Stonington School District,Administrators  Coordinators and Department Chairs - School Level,Certified,4.3,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,General Education - Teachers and Instructors,Certified,63.7,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,8.4,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Instructional Specialists Who Support Teachers,Certified,3.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Library/Media - Support Staff,Non-Certified,2.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,School Nurses,Non-Certified,2.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Special Education - Teachers and Instructors,Certified,11.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,19.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,49.2,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Library/Media - Specialists (Certified),Certified,1.0,1020011,Public School Districts,11367059.0,820.69
NORTH STONINGTON,2007,North Stonington School District,Counselors  Social Workers  and School Psychologists,Certified,5.0,1020011,Public School Districts,11367059.0,820.69
NORWALK,2007,Norwalk School District,Administrators  Coordinators and Department Chairs - School Level,Certified,40.9,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,General Education - Teachers and Instructors,Certified,727.8,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,133.1,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Instructional Specialists Who Support Teachers,Certified,16.6,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Library/Media - Support Staff,Non-Certified,15.4,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,School Nurses,Non-Certified,19.0,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Special Education - Teachers and Instructors,Certified,83.2,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,106.4,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,344.0,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,17.0,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Library/Media - Specialists (Certified),Certified,4.0,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Norwalk School District,Counselors  Social Workers  and School Psychologists,Certified,58.5,1030011,Public School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,Administrators  Coordinators and Department Chairs - School Level,Certified,1.0,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,General Education - Teachers and Instructors,Certified,13.9,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,10.0,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,Library/Media - Support Staff,Non-Certified,0.0,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,School Nurses,Non-Certified,1.0,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,0.0,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,7.0,2700013,Public Charter School Districts,145969257.0,10822.43
NORWALK,2007,Side By Side Charter School District,Counselors  Social Workers  and School Psychologists,Certified,1.0,2700013,Public Charter School Districts,145969257.0,10822.43
OLD SAYBROOK,2007,Old Saybrook School District,Administrators  Coordinators and Department Chairs - School Level,Certified,8.6,1060011,Public School Districts,18625046.0,1583.5
